1.41421	4.88762	3.90843
2.82843	8.78356	3.9001
4.24264	12.6837	3.9001
5.65685	16.5838	3.9001
7.07107	20.4839	3.9001
8.48528	24.384	3.9001
9.89949	28.2841	3.9001
11.3137	32.1842	3.9001
12.7279	36.0843	3.9001
14.1421	39.9844	3.9001
15.5563	43.8845	3.9001
16.9706	47.7846	3.9001
18.3848	51.6847	3.9001
19.799	55.5848	3.9001
21.2132	59.4849	3.9001
22.6274	63.385	3.9001
24.0416	67.2851	3.9001
25.4558	71.1852	3.9001
26.8701	75.0853	3.9001
28.2843	78.9854	3.9001
29.6985	82.8855	3.9001
31.1127	86.7856	3.9001
32.5269	90.6857	3.9001
33.9411	94.5858	3.9001
35.3553	98.486	3.9001
36.7696	102.386	3.9001
38.1838	106.286	3.9001
39.598	110.186	3.9001
41.0122	114.086	3.9001
42.4264	117.999	3.90843
