1.41421	1.02497	0.861602
2.82843	1.13319	0.220604
4.24264	1.07908	0.00416233
5.65685	1.10822	0.012487
7.07107	1.2872	0.129032
8.48528	1.09573	-0.129032
9.89949	1.22477	0.0707596
11.3137	1.21228	0.012487
12.7279	1.16649	-0.0457856
14.1421	1.03746	-0.104058
15.5563	0.970864	-0.0291363
16.9706	0.916753	-0.0707596
18.3848	0.854318	-0.0707596
19.799	0.691988	-0.145682
21.2132	0.629553	-0.104058
22.6274	0.525494	-0.104058
24.0416	0.338189	-0.145682
25.4558	0.284079	-0.0707596
26.8701	0.204995	-0.0707596
28.2843	0.159209	-0.0291363
29.6985	0.0926119	-0.104058
31.1127	0.0718002	-0.0457856
32.5269	0.0842872	0.012487
33.9411	0.180021	0.0707596
35.3553	-0.00728408	-0.129032
36.7696	0.184183	0.129032
38.1838	0.146722	0.012487
39.598	0.134235	0.00416233
41.0122	0.413111	0.220604
42.4264	1.3871	0.861602
