1.41421	1.71176	1.38606
2.82843	2.01145	0.520291
4.24264	2.282	0.30385
5.65685	2.25702	0.062435
7.07107	2.24454	-0.0291363
8.48528	2.13632	-0.0957336
9.89949	1.98231	-0.129032
11.3137	2.01145	-0.0208117
12.7279	2.14048	0.0957336
14.1421	2.25286	0.104058
15.5563	2.35692	0.104058
16.9706	2.35276	0.0208117
18.3848	2.40687	0.037461
19.799	2.20291	-0.112383
21.2132	1.99063	-0.162331
22.6274	1.8283	-0.162331
24.0416	1.76587	-0.112383
25.4558	1.8949	0.037461
26.8701	1.89906	0.0208117
28.2843	2.0281	0.104058
29.6985	2.13215	0.104058
31.1127	2.21956	0.0957336
32.5269	2.16545	-0.0208117
33.9411	1.98647	-0.129032
35.3553	1.91571	-0.0957336
36.7696	1.89906	-0.0291363
38.1838	1.94485	0.062435
39.598	2.33611	0.30385
41.0122	2.8897	0.520291
42.4264	4.49636	1.38606
