1.41421	1.26639	1.00312
2.82843	1.20812	0.170656
4.24264	1.21644	0.0541103
5.65685	1.44537	0.145682
7.07107	1.4204	0.012487
8.48528	1.34964	-0.0457856
9.89949	1.30385	-0.0291363
11.3137	1.23309	-0.0457856
12.7279	1.07908	-0.112383
14.1421	1.01665	-0.0874089
15.5563	1.0666	-0.0208117
16.9706	1.05411	-0.0208117
18.3848	0.958377	-0.062435
19.799	1.00416	0.037461
21.2132	0.94589	-0.037461
22.6274	0.908429	-0.037461
24.0416	0.966701	0.037461
25.4558	0.895942	-0.062435
26.8701	0.908429	-0.0208117
28.2843	0.879292	-0.0208117
29.6985	0.721124	-0.0874089
31.1127	0.583767	-0.112383
32.5269	0.579605	-0.0457856
33.9411	0.575442	-0.0291363
35.3553	0.546306	-0.0457856
36.7696	0.583767	0.012487
38.1838	0.766909	0.145682
39.598	0.737773	0.0541103
41.0122	0.954214	0.170656
42.4264	2.18626	1.00312
