1.41421	4.76691	3.80853
2.82843	8.52549	3.77523
4.24264	12.2924	3.76691
5.65685	16.0593	3.76691
7.07107	19.8262	3.76691
8.48528	23.5931	3.76691
9.89949	27.36	3.76691
11.3137	31.127	3.76691
12.7279	34.8939	3.76691
14.1421	38.6608	3.76691
15.5563	42.4277	3.76691
16.9706	46.1946	3.76691
18.3848	49.974	3.77523
19.799	53.7617	3.78356
21.2132	57.5328	3.77523
22.6274	61.308	3.77523
24.0416	65.0957	3.78356
25.4558	68.8668	3.77523
26.8701	72.6296	3.76691
28.2843	76.3965	3.76691
29.6985	80.1634	3.76691
31.1127	83.9303	3.76691
32.5269	87.6972	3.76691
33.9411	91.4641	3.76691
35.3553	95.231	3.76691
36.7696	98.9979	3.76691
38.1838	102.765	3.76691
39.598	106.532	3.76691
41.0122	110.307	3.77523
42.4264	114.132	3.80853
