1.41421	3.77627	3.00937
2.82843	6.39438	2.70135
4.24264	8.91675	2.55983
5.65685	11.3476	2.46826
7.07107	13.7867	2.45161
8.48528	16.1467	2.37669
9.89949	18.4943	2.35172
11.3137	20.846	2.35172
12.7279	23.1769	2.32674
14.1421	25.5036	2.31842
15.5563	27.8554	2.34339
16.9706	30.1363	2.30177
18.3848	32.4589	2.31842
19.799	34.7648	2.30177
21.2132	37.1041	2.33507
22.6274	39.4391	2.33507
24.0416	41.7367	2.30177
25.4558	44.051	2.31842
26.8701	46.3486	2.30177
28.2843	48.7128	2.34339
29.6985	51.0229	2.31842
31.1127	53.3413	2.32674
32.5269	55.6889	2.35172
33.9411	58.0406	2.35172
35.3553	60.4214	2.37669
36.7696	62.8897	2.45161
38.1838	65.3704	2.46826
39.598	67.9677	2.55983
41.0122	70.7066	2.70135
42.4264	73.7992	3.00937
