1.41421	1.45786	1.17794
2.82843	1.81998	0.520291
4.24264	1.87409	0.129032
5.65685	1.79084	-0.0208117
7.07107	1.83663	0.0208117
8.48528	1.68262	-0.120708
9.89949	1.3871	-0.262227
11.3137	1.29553	-0.129032
12.7279	1.41623	0.0707596
14.1421	1.3205	-0.037461
15.5563	1.5744	0.170656
16.9706	1.72841	0.162331
18.3848	1.72841	0.0457856
19.799	1.71176	-0.037461
21.2132	1.57856	-0.137357
22.6274	1.44121	-0.137357
24.0416	1.39958	-0.037461
25.4558	1.42456	0.0457856
26.8701	1.63267	0.162331
28.2843	1.81165	0.170656
29.6985	1.69095	-0.037461
31.1127	1.81998	0.0707596
32.5269	1.641	-0.129032
33.9411	1.34131	-0.262227
35.3553	1.2539	-0.120708
36.7696	1.30801	0.0208117
38.1838	1.26223	-0.0208117
39.598	1.45369	0.129032
41.0122	2.04891	0.520291
42.4264	3.38502	1.17794
